# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 10:40:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/tmphq3csp0a/wpkq61od.json
# init = 2 (Default)
# random
#   seed = 2224
# output
#   file = /home/lab5/output/code2-20230416104041_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
501.942,0.869412,0.00399372,7,171,0,-500.062,1.90181,0.00021205,15.1949,16.6702,19.4488,21.4142,22.981,24.0734,23.2901,25.0631,32.3941,30.2304,15,18,26,13,29,28,21,24,45,35
501.831,0.99964,0.00399372,4,19,0,-501.795,1.90187,0.00019841,14.4159,15.7216,18.1611,19.8729,21.2303,22.1731,21.4973,23.0249,29.2727,27.4392,16,13,18,12,27,26,22,30,29,34
501.451,0.946994,0.00399372,5,47,0,-500.663,1.90199,0.000214095,15.3182,16.8206,19.6534,21.6596,23.2602,24.3768,23.5761,25.3888,32.8965,30.6787,15,15,15,18,23,16,20,12,35,31
501.797,0.971599,0.00399372,2,3,0,-501.241,1.90198,0.000204037,14.7343,16.1084,18.6842,20.4976,21.9387,22.9413,22.2226,23.8481,30.5263,28.5619,13,15,23,22,17,29,20,17,34,23
502.894,0.988448,0.00399372,7,203,0,-500.688,1.89872,0.000204289,14.7007,16.0734,18.647,20.4592,21.8995,22.9015,22.1831,23.8079,30.4841,28.5201,13,5,21,18,28,19,26,25,24,21
502.761,0.883832,0.00399372,6,107,0,-501.315,1.89941,0.000191502,14.0018,15.224,17.4981,19.0875,20.3444,21.2157,20.5913,22.0019,27.7392,26.0604,19,15,16,20,20,20,25,21,28,28
503.565,0.998808,0.00399372,7,155,0,-502.698,1.90024,0.000211464,15.1368,16.6022,19.3612,21.3121,22.867,23.9508,23.1736,24.9327,32.2028,30.0576,13,19,18,21,23,29,19,22,26,30
502.979,0.660146,0.00399372,5,63,0,-500.617,1.90065,0.000216938,15.4666,17.0046,19.9095,21.9702,23.6161,24.7652,23.9411,25.8073,33.5538,31.2628,17,17,13,18,28,22,22,29,34,36
503.49,0.999525,0.00399372,7,143,0,-502.66,1.90008,0.000213185,15.2354,16.7229,19.5264,21.5107,23.0933,24.1971,23.4056,25.1973,32.6123,30.4228,18,19,14,14,20,31,27,29,30,23
502.687,0.892423,0.00399372,2,3,0,-502.587,1.90008,0.000221234,15.7165,17.3118,20.3326,22.4809,24.1996,25.401,24.5393,26.4914,34.6229,32.2137,17,15,14,14,22,40,21,24,38,39
503.119,1,0.00399372,2,3,0,-502.701,1.90006,0.000193081,14.0966,15.3377,17.649,19.266,20.5454,21.4328,20.7968,22.2336,28.085,26.3717,15,19,15,13,18,16,23,17,31,29
502.758,0.939995,0.00399372,7,167,0,-500.739,1.89896,0.000215777,15.3715,16.8914,19.7603,21.7941,23.4177,24.5509,23.7382,25.5784,33.2095,30.9537,19,12,23,21,21,24,31,17,38,34
503.151,1,0.00399372,5,39,0,-502.731,1.89894,0.000206612,14.8363,16.2382,18.87,20.7258,22.2019,23.2296,22.4928,24.1596,31.0216,29.001,17,17,13,16,17,24,27,25,30,29
503.151,0.28651,0.00399372,1,3,0,-499.723,1.89894,0.000206612,14.8363,16.2382,18.87,20.7258,22.2019,23.2296,22.4928,24.1596,31.0216,29.001,19,21,14,26,22,31,20,18,29,18
502.128,0.946391,0.00399372,6,79,0,-501.815,1.89842,0.00021479,15.3047,16.8108,19.6519,21.6648,23.2711,24.3919,23.5882,25.408,32.9489,30.7207,17,15,17,27,17,28,32,21,27,23
502.169,1,0.00399372,1,1,0,-502.046,1.89842,0.000214253,15.273,16.772,19.5989,21.6011,23.1986,24.313,23.5138,25.3232,32.8177,30.6037,16,17,20,30,30,23,24,19,30,24
502.428,1,0.00399372,2,3,0,-502.255,1.89842,0.000208952,14.9634,16.394,19.0835,20.9825,22.4945,23.5477,22.7925,24.5014,31.5497,29.4721,12,15,13,18,21,27,15,21,28,30
502.295,0.994757,0.00399372,4,27,0,-502.226,1.89836,0.000210109,15.0295,16.4748,19.1936,21.1147,22.6449,23.7112,22.9466,24.6769,31.8202,29.7136,8,19,16,25,18,16,21,29,39,25
503.612,0.99985,0.00399372,7,155,0,-501.884,1.90048,0.000203234,14.6666,16.0288,18.5809,20.3769,21.8037,22.7961,22.0847,23.6935,30.299,28.3566,14,13,26,14,29,21,18,18,41,30
503.498,0.882356,0.00399372,2,3,0,-503.002,1.90048,0.000199694,14.4674,15.7866,18.2532,19.9854,21.3596,22.3144,21.63,23.1773,29.5122,27.6522,16,16,19,22,20,29,19,30,30,22
502.848,0.894266,0.00399372,2,3,0,-502.641,1.90047,0.000219085,15.5927,17.1593,20.122,22.2264,23.9086,25.0836,24.2408,26.1498,34.0877,31.738,15,15,13,24,23,23,25,25,24,30
503.628,0.838357,0.00399372,2,3,0,-502.263,1.90046,0.000203674,14.6912,16.0588,18.6217,20.4257,21.8591,22.8562,22.1414,23.7581,30.3977,28.4449,18,10,19,17,13,24,25,28,28,21
502.749,0.739628,0.00399372,2,3,0,-501.965,1.90046,0.000190478,13.9611,15.1729,17.4265,19.0005,20.2448,21.1071,20.4892,21.885,27.5577,25.8985,16,19,18,18,17,22,21,21,33,24
503.6,0.898954,0.00399372,2,3,0,-502.271,1.90045,0.00020874,14.9815,16.4123,19.1019,21.0007,22.5124,23.5654,22.8104,24.5188,31.564,29.4875,16,15,17,13,19,22,20,25,34,18
503.599,0.999624,0.00399372,4,27,0,-503.578,1.90044,0.000208948,14.9933,16.4268,19.1216,21.0243,22.5393,23.5946,22.8379,24.5502,31.6123,29.5307,14,14,21,19,28,21,17,27,34,32
503.435,0.999042,0.00399372,6,83,0,-503.242,1.90076,0.000202762,14.6439,16.0007,18.5421,20.33,21.75,22.7376,22.0296,23.6307,30.2013,28.2696,15,15,25,22,22,20,24,20,29,37
503.667,0.995389,0.00399372,6,123,0,-503.009,1.90007,0.000209614,15.0264,16.4679,19.1787,21.0935,22.6185,23.681,22.9192,24.6432,31.7576,29.66,12,23,15,20,21,25,21,19,26,27
503.725,0.999654,0.00399372,7,135,0,-503.657,1.9,0.000203661,14.6838,16.0506,18.612,20.415,21.8476,22.8441,22.1297,23.7454,30.381,28.4294,16,19,18,19,19,27,27,18,26,28
503.209,0.846353,0.00399372,2,3,0,-502.712,1.90002,0.000216742,15.4451,16.9795,19.8773,21.9327,23.5743,24.7202,23.8984,25.7595,33.4838,31.1995,16,20,19,22,24,28,26,18,33,31
503.687,0.977254,0.00399372,2,3,0,-503.147,1.90001,0.000201958,14.5876,15.9336,18.4535,20.2255,21.6325,22.6107,21.9094,23.4952,29.999,28.0875,13,17,16,12,33,19,16,19,20,30
503.35,0.941268,0.00399372,6,123,0,-502.976,1.89984,0.000195936,14.2497,15.5236,17.9001,19.5654,20.8845,21.8002,21.1439,22.627,28.6808,26.9061,13,21,12,12,18,18,16,22,28,33
502.786,0.991787,0.00399372,7,183,0,-500.117,1.89864,0.000205226,14.7527,16.1369,18.7334,20.5627,22.0171,23.0292,22.3036,23.9449,30.6944,28.708,7,15,20,25,22,22,24,21,46,32
503.149,0.992189,0.00399372,6,67,0,-502.746,1.89893,0.000205872,14.7939,16.1865,18.7999,20.6417,22.1065,23.126,22.3951,24.0485,30.8513,28.8487,17,19,24,25,20,19,16,23,27,26
503.575,0.995513,0.00399372,7,207,0,-501.517,1.90054,0.000202876,14.6472,16.0051,18.5487,20.3382,21.7597,22.7483,22.0396,23.6423,30.2204,28.2863,10,17,18,22,20,34,19,28,30,27
503.406,0.737697,0.00399372,4,19,0,-501.849,1.90062,0.000211463,15.1424,16.6084,19.3684,21.3201,22.8755,23.9598,23.1823,24.9421,32.2148,30.0688,14,25,19,20,28,26,28,25,37,26
503.452,0.988891,0.00399372,7,155,0,-502.581,1.89977,0.000197605,14.3409,15.6343,18.0497,19.7438,21.0867,22.0193,21.3509,22.8617,29.0368,27.2253,13,22,28,18,19,22,24,16,43,30
503.203,0.98869,0.00399372,6,79,0,-502.952,1.89918,0.00019888,14.4032,15.711,18.155,19.8705,21.2311,22.1762,21.4987,23.0302,29.296,27.4569,14,19,15,23,24,20,19,26,33,24
503.671,0.999746,0.00399372,7,139,0,-502.898,1.89999,0.000209556,15.0218,16.4624,19.1716,21.0851,22.609,23.6708,22.9095,24.6322,31.7413,29.6453,11,12,18,11,20,26,19,27,23,31
503.686,0.919491,0.00399372,2,3,0,-503.304,1.89998,0.000209057,14.9928,16.427,19.1234,21.0273,22.5433,23.5994,22.8422,24.5557,31.6236,29.5401,19,17,21,21,17,20,24,31,30,40
503.343,0.946796,0.00399372,6,115,0,-503.215,1.89986,0.000215108,15.3455,16.858,19.7116,21.7337,23.3477,24.4738,23.6662,25.4948,33.0743,30.8344,15,19,15,14,21,14,27,25,30,26
502.347,0.869539,0.00399372,6,119,0,-500.964,1.89912,0.000220943,15.6837,17.2736,20.2834,22.4235,24.1355,25.3321,24.4738,26.4182,34.515,32.1164,21,10,23,14,27,25,31,11,27,27
501.904,0.941569,0.00399372,7,131,0,-499.687,1.89868,0.000190397,13.9319,15.1407,17.3884,18.9584,20.1993,21.0593,20.443,21.8351,27.4922,25.8376,18,19,21,17,21,27,20,24,28,23
500.931,0.76972,0.00399372,5,39,0,-499.367,1.89892,0.000181964,13.4886,14.605,16.6707,18.1064,19.2375,20.0196,19.4593,20.7238,25.828,24.3405,10,13,15,19,11,22,17,21,30,26
501.365,0.984678,0.00399372,4,31,0,-500.358,1.89899,0.000184017,13.597,14.7355,16.8448,18.3125,19.4698,20.2704,19.6968,20.9917,26.2269,24.6999,10,17,14,19,17,21,18,22,18,30
502.812,1,0.00399372,1,1,0,-501.787,1.89899,0.000195749,14.2274,15.498,17.8681,19.5288,20.8441,21.7571,21.1028,22.5816,28.6167,26.8476,19,14,18,22,29,25,19,34,32,30
501.075,0.972062,0.00399372,7,219,0,-500.647,1.89801,0.000193091,14.0683,15.3069,17.6137,19.2275,20.5045,21.3901,20.7554,22.1894,28.0295,26.3195,5,15,24,10,20,19,19,26,35,23
501.094,0.99007,0.00399372,5,35,0,-500.702,1.89809,0.000219473,15.5788,17.147,20.1133,22.2206,23.9054,25.0825,24.2382,26.1505,34.1046,31.7497,21,16,14,28,24,21,23,38,35,34
501.855,0.665183,0.00399372,2,3,0,-499.2,1.8981,0.000209215,14.9737,16.4072,19.1026,21.0059,22.5216,23.5775,22.8204,24.5336,31.6011,29.5176,11,15,22,12,28,22,15,25,23,33
503.369,0.920926,0.00399372,7,163,0,-500.554,1.90046,0.000197283,14.3331,15.6236,18.0331,19.7228,21.062,21.9919,21.3254,22.8319,28.9877,27.182,12,13,16,15,26,23,21,27,26,29
503.709,0.9982,0.00399372,6,127,0,-503.076,1.90005,0.000208187,14.9435,16.3668,19.0412,20.9287,22.4311,23.4775,22.7272,24.4247,31.4218,29.36,17,12,22,20,34,30,30,24,38,28
503.629,0.999791,0.00399372,6,123,0,-503.091,1.90046,0.000203765,14.6964,16.0651,18.6302,20.4359,21.8707,22.8688,22.1533,23.7715,30.4183,28.4633,14,11,21,24,21,24,21,17,32,25
503.629,0.258595,0.00399372,1,3,0,-497.288,1.90046,0.000203765,14.6964,16.0651,18.6302,20.4359,21.8707,22.8688,22.1533,23.7715,30.4183,28.4633,13,17,17,17,23,12,17,23,27,26
503.033,0.886263,0.00399372,7,175,0,-501.732,1.89907,0.000197668,14.3344,15.6277,18.0428,19.7369,21.0797,22.0123,21.3439,22.8547,29.0301,27.2185,7,15,26,14,24,21,20,30,30,18
501.45,0.728419,0.00399372,6,67,0,-500.304,1.8995,0.000227985,16.1224,17.8114,21.0223,23.3148,25.1538,26.4416,25.5177,27.6121,36.3835,33.7774,17,23,17,21,30,20,27,33,33,28
502.255,1,0.00399372,2,3,0,-501.563,1.89949,0.000187167,13.7703,14.9439,17.1222,18.6408,19.8395,20.6696,20.0749,21.4179,26.8617,25.2717,18,17,16,17,25,18,26,18,20,22
503.436,0.895261,0.00399372,2,3,0,-501.942,1.89949,0.000211919,15.1521,16.6223,19.391,21.3494,22.9104,23.9987,23.2183,24.9848,32.2878,30.1324,10,13,25,17,23,20,31,22,27,33
503.112,0.963746,0.00399372,2,3,0,-503.088,1.8995,0.000194539,14.1682,15.4254,17.7688,19.4096,20.7086,21.6099,20.9639,22.4236,28.375,26.6313,10,13,17,16,21,23,24,26,28,25
503.602,0.980429,0.00399372,2,3,0,-502.985,1.8995,0.000206748,14.8525,16.2569,18.8936,20.7529,22.232,23.2618,22.5235,24.1937,31.0705,29.0454,12,17,12,18,17,20,16,20,29,25
503.325,0.925486,0.00399372,1,3,0,-503.269,1.8995,0.000197245,14.3172,15.606,18.0123,19.6997,21.0371,21.9658,21.3002,22.8046,28.9517,27.1486,11,13,20,24,9,17,14,30,31,24
503.348,0.790215,0.00399372,6,119,0,-500.365,1.90078,0.000200536,14.519,15.8487,18.3362,20.084,21.4709,22.4349,21.7439,23.3062,29.7066,27.8266,14,15,14,25,18,23,16,14,25,26
503.123,0.932138,0.00399372,1,1,0,-503.112,1.90078,0.000196469,14.2926,15.5739,17.9651,19.6412,20.9691,21.8911,21.2303,22.7237,28.8219,27.0337,6,9,21,28,18,32,23,14,28,33
502.015,0.93545,0.00399372,7,187,0,-500.839,1.8982,0.000201636,14.5431,15.8827,18.3903,20.1532,21.5529,22.5259,21.8284,23.4057,29.8731,27.9726,12,13,13,17,25,21,16,17,28,29
501.602,0.982988,0.00399372,5,35,0,-501.472,1.89802,0.000200029,14.4505,15.7705,18.239,19.9728,21.3485,22.3045,21.6193,23.1685,29.5129,27.6498,12,8,16,30,23,34,21,21,20,27
501.66,0.999668,0.00399372,3,15,0,-501.517,1.89798,0.00020393,14.6694,16.0368,18.5996,20.4039,21.8376,22.835,22.12,23.7372,30.3804,28.4263,20,13,18,27,27,22,28,29,29,35
501.672,1,0.00399372,1,1,0,-501.663,1.89799,0.000204903,14.7247,16.104,18.6909,20.513,21.9616,22.9695,22.2469,23.8814,30.601,28.6237,13,18,24,16,22,15,23,26,27,23
502.007,0.921384,0.00399372,5,43,0,-500.98,1.89816,0.000205623,14.7682,16.1567,18.7618,20.5976,22.0573,23.0733,22.3449,23.9926,30.7703,28.7753,9,17,18,24,20,24,28,21,31,26
503.098,0.815441,0.00399372,7,199,0,-500.436,1.89961,0.000193786,14.1287,15.3773,17.7037,19.3318,20.6204,21.5144,20.8737,22.3213,28.2197,26.4921,14,11,12,22,15,27,29,28,37,26
502.701,0.888228,0.00399372,1,1,0,-502.58,1.89961,0.000190094,13.9286,15.1351,17.3781,18.9445,20.1825,21.0405,20.4257,21.8143,27.4559,25.8061,19,18,21,16,19,22,16,26,33,14
503.359,0.984831,0.00399372,5,63,0,-502.33,1.89934,0.000211713,15.1378,16.6051,19.3681,21.3221,22.8796,23.9654,23.1868,24.949,32.2336,30.0839,15,12,21,23,20,19,31,34,29,30
502.434,0.34486,0.00399372,2,3,0,-497.131,1.89937,0.000221702,15.7338,17.3344,20.3661,22.5227,24.2484,25.4548,24.5895,26.5499,34.719,32.2982,15,13,26,24,20,26,27,18,40,34
502.826,0.999856,0.00399372,7,187,0,-500.616,1.89992,0.000220179,15.6501,17.2307,20.2219,22.3477,24.0478,25.2358,24.3837,26.3139,34.347,31.968,12,19,13,27,30,29,15,34,32,42
502.826,0.672791,0.00399372,1,1,0,-501.898,1.89992,0.000220179,15.6501,17.2307,20.2219,22.3477,24.0478,25.2358,24.3837,26.3139,34.347,31.968,19,17,23,21,22,21,17,24,38,36
503.089,1,0.00399372,2,3,0,-502.899,1.89992,0.000192832,14.0811,15.3191,17.6245,19.237,20.5128,21.3976,20.7635,22.1961,28.0291,26.3214,9,13,14,27,15,19,28,23,21,19
503.025,0.999315,0.00399372,6,127,0,-502.873,1.90039,0.000192782,14.085,15.323,17.6283,19.2408,20.5164,21.4012,20.7671,22.1996,28.0318,26.3243,10,18,20,16,19,22,27,24,27,20
501.859,0.981732,0.00399372,7,147,0,-501.326,1.89848,0.000218624,15.5339,17.0912,20.0354,22.1261,23.797,24.9641,24.127,26.0229,33.9032,31.571,16,15,14,20,16,27,11,31,29,32
502.534,0.999538,0.00399372,5,47,0,-501.561,1.89864,0.000197744,14.3324,15.626,18.0419,19.7366,21.0799,22.0129,21.3442,22.8557,29.034,27.2214,12,18,26,15,22,22,21,29,24,33
502.255,0.917969,0.00399372,1,1,0,-502.211,1.89864,0.000194157,14.1353,15.3869,17.7196,19.3524,20.645,21.5418,20.8991,22.3513,28.2704,26.5364,11,9,17,14,24,22,20,18,38,38
503.1,0.993316,0.00399372,7,187,0,-501.894,1.90045,0.000193797,14.1411,15.3909,17.7196,19.3492,20.6391,21.5339,20.8926,22.3416,28.2458,26.5165,10,7,20,21,31,26,18,27,25,26
501.578,0.83393,0.00399372,2,3,0,-501.043,1.90043,0.000227415,16.1019,17.7843,20.9816,23.2637,25.0939,26.3753,25.456,27.5399,36.2634,33.6722,17,17,18,25,32,37,38,22,29,26
500.665,0.902669,0.00399372,2,3,0,-499.671,1.90042,0.00023171,16.3711,18.1156,21.4394,23.8176,25.7281,27.0674,26.1064,28.2856,37.4394,34.7155,15,16,21,24,28,40,30,24,40,35
500.76,1,0.00399372,2,3,0,-500.269,1.90044,0.000178186,13.3134,14.3915,16.3819,17.7622,18.8481,19.5981,19.0608,20.273,25.1509,23.7315,9,16,20,18,21,14,22,17,22,30
503.619,0.867192,0.00399372,2,3,0,-499.345,1.90046,0.000203237,14.6665,16.0287,18.5809,20.3769,21.8037,22.7961,22.0847,23.6936,30.2992,28.3568,17,14,21,16,26,22,24,28,33,40
503.375,0.93263,0.00399372,1,3,0,-503.297,1.90046,0.000213383,15.2528,16.7435,19.5532,21.5422,23.1286,24.2351,23.4416,25.2378,32.6726,30.4771,15,12,11,21,30,26,21,21,36,23
503.124,0.98803,0.00399372,6,75,0,-503.026,1.9007,0.00019567,14.2474,15.5192,17.8916,19.5537,20.8702,21.784,21.1291,22.6091,28.6488,26.8784,11,10,11,17,25,20,24,20,23,24
502.619,0.858691,0.00399372,1,1,0,-502.566,1.9007,0.000190488,13.965,15.1772,17.4315,19.0061,20.2508,21.1135,20.4953,21.8916,27.5663,25.9065,10,15,28,19,21,17,21,30,29,21
503.416,0.966114,0.00399372,2,3,0,-502.592,1.90069,0.000210268,15.0737,16.5244,19.2537,21.1823,22.7186,23.7892,23.0216,24.7589,31.932,29.8165,19,18,15,26,16,21,21,18,37,37
503.449,0.988116,0.00399372,4,23,0,-503.309,1.90065,0.000210031,15.0594,16.507,19.2301,21.1541,22.6866,23.7545,22.9888,24.7216,31.8748,29.7653,24,22,24,28,15,25,23,26,32,35
503.496,1,0.00399372,3,11,0,-503.451,1.90066,0.000202313,14.6171,15.9683,18.4984,20.278,21.6912,22.6739,21.9694,23.5624,30.0978,28.1767,8,11,24,24,24,20,19,26,23,21
503.681,0.984628,0.00399372,6,115,0,-502.488,1.90036,0.000205572,14.7978,16.1887,18.7983,20.6372,22.0994,23.1171,22.3875,24.0378,30.8264,28.8282,16,12,12,21,31,20,28,25,26,35
503.061,0.846083,0.00399372,1,3,0,-503.013,1.90036,0.000217595,15.5013,17.0477,19.9695,22.043,23.6995,24.8562,24.0267,25.9054,33.7082,31.3999,16,10,14,18,31,26,25,25,30,31
502.76,0.975562,0.00399372,7,179,0,-501.776,1.90041,0.00019042,13.9573,15.1685,17.4206,18.9936,20.237,21.0988,20.4813,21.8761,27.5445,25.8866,11,20,16,19,18,24,20,21,27,28
502.961,1,0.00399372,2,3,0,-502.765,1.90042,0.000218283,15.5436,17.0993,20.04,22.1277,23.796,24.9612,24.1255,26.0182,33.8832,31.5559,19,20,19,21,31,22,23,30,29,24
502.865,0.987877,0.00399372,5,47,0,-502.632,1.9002,0.000190828,13.9764,15.1919,17.4527,19.0321,20.2808,21.1463,20.5261,21.9271,27.6223,25.9563,11,9,20,15,16,27,23,21,27,15
503.164,0.987373,0.00399372,7,131,0,-502.295,1.89895,0.000204873,14.7371,16.1174,18.7059,20.5293,21.9788,22.9873,22.2643,23.8998,30.6234,28.6449,18,18,16,17,22,23,24,25,32,29
502.234,0.892875,0.00399372,6,87,0,-500.257,1.89835,0.000210955,15.0785,16.5346,19.2752,21.2126,22.7563,23.8323,23.0608,24.8069,32.0206,29.8925,18,14,17,22,28,24,23,32,27,29
503.016,0.93029,0.00399372,6,71,0,-501.644,1.89898,0.000198978,14.4058,15.7145,18.1603,19.8772,21.2389,22.1848,21.5068,23.0396,29.3114,27.4705,16,12,15,23,24,22,32,21,28,40
502.749,0.638752,0.00399372,7,151,0,-499.512,1.90116,0.000214265,15.3155,16.8188,19.6538,21.6617,23.2637,24.3814,23.5799,25.3944,32.9105,30.6901,21,20,24,20,26,34,24,23,33,19
502.569,0.989293,0.00399372,7,183,0,-501.668,1.8987,0.000214184,15.273,16.7716,19.5974,21.5988,23.1956,24.3095,23.5107,25.3192,32.8098,30.597,13,22,17,24,19,25,25,24,24,36
503.733,0.999409,0.00399372,7,199,0,-500.503,1.89991,0.000205765,14.8023,16.195,18.8082,20.6499,22.1144,23.1337,22.4029,24.0561,30.857,28.855,16,18,14,23,29,19,23,23,33,28
501.455,0.543002,0.00399372,1,3,0,-501.275,1.89991,0.000228526,16.1628,17.8602,21.0882,23.3937,25.2434,26.5389,25.6095,27.7166,36.5452,33.9216,9,16,17,24,28,32,28,25,32,37
503.598,0.941081,0.00399372,6,115,0,-500.787,1.90055,0.000205032,14.7698,16.1543,18.751,20.5802,22.0344,23.0463,22.3209,23.9619,30.7089,28.7234,13,13,16,24,20,20,29,24,23,26
502.144,0.663472,0.00399372,2,3,0,-501.906,1.90055,0.000186268,13.7371,14.9021,17.0631,18.5688,19.7571,20.5797,19.9903,21.3211,26.7111,25.1374,9,15,19,18,19,29,18,23,25,21
502.837,1,0.00399372,2,3,0,-502.26,1.90054,0.000218885,15.5816,17.1456,20.1031,22.2034,23.8823,25.055,24.2139,26.1189,34.0391,31.6948,19,17,18,36,21,25,22,25,39,29
503.51,0.99999,0.00399372,7,171,0,-502.742,1.89957,0.000211215,15.1121,16.5734,19.324,21.2688,22.8186,23.8989,23.1243,24.8775,32.1217,29.9844,22,20,19,27,14,26,26,24,38,37
503.611,0.866525,0.00399372,7,183,0,-502.04,1.89983,0.000200323,14.4932,15.8192,18.2992,20.0415,21.424,22.3848,21.6961,23.2532,29.6314,27.7581,17,14,17,24,24,25,17,33,26,32
501.272,0.99984,0.00399372,7,215,0,-500.789,1.89781,0.000203346,14.6338,15.9937,18.5418,20.3351,21.7597,22.7507,22.0403,23.6469,30.2434,28.3036,11,11,26,19,22,24,31,23,26,29
500.473,0.69891,0.00399372,3,11,0,-499.298,1.89783,0.0001911,13.9579,15.1736,17.4351,19.0153,20.2647,21.1308,20.5102,21.9121,27.6126,25.9448,14,12,13,18,27,18,24,17,17,23
499.117,0.879582,0.00399372,2,3,0,-498.906,1.89784,0.000228725,16.1417,17.8384,21.0655,23.3706,25.2202,26.5157,25.5862,27.6934,36.5233,33.899,23,14,14,29,23,34,30,29,37,35
503.73,0.991673,0.00399372,7,131,0,-499.145,1.89989,0.000205081,14.7629,16.147,18.7432,20.5721,22.0261,23.0379,22.3125,23.9533,30.6998,28.7144,19,18,10,27,14,29,24,25,33,32
