# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code2_model
# start_datetime = 2023-04-16 11:23:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/tmphq3csp0a/lked0s8o.json
# init = 2 (Default)
# random
#   seed = 63975
# output
#   file = /home/lab5/output/code2-20230416112305_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
502.72,0.952155,0.00339245,7,159,0,-501.865,1.90085,0.000217985,15.5324,17.0847,20.0186,22.1011,23.765,24.927,24.0936,25.9811,33.8227,31.5025,21,15,13,24,27,20,26,25,35,28
502.735,0.995508,0.00339245,6,107,0,-501.383,1.9009,0.000193038,14.1061,15.3477,17.6601,19.2776,20.5575,21.4453,20.8091,22.2464,28.0996,26.3858,13,13,20,32,17,19,17,24,33,30
503.267,1,0.00339245,2,3,0,-502.819,1.9009,0.000209869,15.0536,16.4995,19.2191,21.1404,22.6707,23.737,22.9724,24.7026,31.844,29.7382,13,11,30,17,25,20,21,34,28,31
503.424,0.987119,0.00339245,5,59,0,-503.018,1.90081,0.000205965,14.827,16.2235,18.844,20.6911,22.16,23.1825,22.4495,24.1077,30.9307,28.922,14,15,18,17,23,24,22,28,37,30
502.776,0.944133,0.00339245,5,63,0,-502.495,1.90099,0.000216096,15.4217,16.949,19.8322,21.8766,23.5088,24.6481,23.8311,25.6812,33.3559,31.087,15,15,25,17,17,25,25,22,33,24
502.235,0.911251,0.00339245,2,3,0,-502.092,1.90099,0.000189237,13.9017,15.1002,17.3273,18.8817,20.1099,20.9608,20.3511,21.7282,27.3191,25.6847,12,14,18,29,21,19,19,22,21,17
501.898,0.993062,0.00339245,6,79,0,-500.998,1.90136,0.000189948,13.9451,15.1521,17.3958,18.9626,20.2007,21.0588,20.4439,21.8327,27.4741,25.8245,10,18,19,17,19,20,25,26,30,28
500.066,0.919719,0.00339245,6,75,0,-499.293,1.90197,0.000225493,16.0074,17.6651,20.8119,23.0554,24.8532,26.1114,25.2088,27.2544,35.804,33.2665,16,13,27,27,23,24,23,27,33,28
502.547,0.958561,0.00339245,6,91,0,-497.646,1.90091,0.0001913,14.0119,15.2336,17.5066,19.095,20.351,21.2217,20.5978,22.0073,27.7392,26.0621,14,17,18,29,19,16,18,25,31,24
502.897,0.924353,0.00339245,2,3,0,-501.629,1.90092,0.000215498,15.385,16.9042,19.7713,21.8034,23.4256,24.5576,23.7458,25.584,33.2057,30.9529,10,20,19,35,39,26,24,24,29,37
503.646,0.998687,0.00339245,7,155,0,-502.467,1.89994,0.000200826,14.523,15.8551,18.3475,20.0989,21.489,22.4552,21.7626,23.3286,29.7455,27.8605,20,15,21,19,19,29,22,32,31,34
503.394,0.993231,0.00339245,7,227,0,-502.608,1.89919,0.00020476,14.7343,16.1135,18.6999,20.5217,21.9698,22.9774,22.255,23.8889,30.6053,28.6291,16,24,16,30,23,24,23,25,34,30
503.242,0.9695,0.00339245,2,3,0,-503.213,1.89919,0.000211821,15.1418,16.6103,19.3757,21.3315,22.8905,23.9774,23.198,24.962,32.2546,30.1024,19,18,23,22,21,27,25,36,38,22
501.72,0.798929,0.00339245,2,7,0,-501.482,1.8992,0.000225487,15.9627,17.6157,20.7536,22.9908,24.7835,26.0381,25.1381,27.1779,35.7033,33.1729,15,13,24,20,19,28,20,30,34,39
502.328,0.996659,0.00339245,5,43,0,-501.317,1.89945,0.000222762,15.7996,17.415,20.4765,22.6557,24.4002,25.6201,24.7451,26.7278,34.9964,32.545,17,19,22,22,24,19,26,25,38,38
503.361,1,0.00339245,2,3,0,-502.519,1.89946,0.000198165,14.3676,15.6672,18.095,19.7985,21.149,22.0871,21.4147,22.9345,29.1491,27.3255,15,8,11,18,22,18,23,14,28,29
502.924,0.883977,0.00339245,7,219,0,-500.382,1.89902,0.000196768,14.2839,15.5665,17.9605,19.6388,20.9687,21.892,21.2302,22.726,28.8352,27.0436,15,12,19,23,22,24,23,30,31,23
503.458,0.988946,0.00339245,7,155,0,-502.138,1.9005,0.000199107,14.435,15.7472,18.1999,19.9217,21.2873,22.2361,21.556,23.0934,29.3845,27.5377,11,14,16,11,20,23,18,19,24,39
503.235,0.879126,0.00339245,6,75,0,-501.929,1.90044,0.000195298,14.2232,15.4904,17.8535,19.5088,20.8197,21.7295,21.0775,22.551,28.5623,26.8005,12,15,20,22,22,18,28,27,28,26
503.381,0.972952,0.00339245,5,55,0,-502.765,1.90036,0.000213927,15.2833,16.7809,19.6047,21.6043,23.1995,24.3122,23.5142,25.3208,32.8016,30.5919,19,12,21,16,23,27,20,20,28,32
503.624,1,0.00339245,2,3,0,-503.413,1.90036,0.000201813,14.5846,15.9293,18.4465,20.2165,21.6218,22.5989,21.8985,23.4823,29.9772,28.0685,4,13,16,13,20,21,13,25,31,27
503.677,0.886005,0.00339245,2,3,0,-502.803,1.90036,0.000205995,14.8221,16.2183,18.8384,20.6852,22.154,23.1763,22.4433,24.1013,30.9236,28.9152,14,20,30,15,22,18,17,25,37,23
503.4,0.989835,0.00339245,7,235,0,-502.948,1.90077,0.000201665,14.5821,15.9256,18.4402,20.2082,21.6119,22.5878,21.8882,23.4701,29.9563,28.0502,12,13,26,17,14,29,18,24,30,34
503.346,0.986222,0.00339245,5,51,0,-503.149,1.90069,0.000199042,14.4341,15.7458,18.1973,19.9183,21.2833,22.2315,21.5518,23.0884,29.3757,27.5301,15,18,13,22,21,35,31,18,29,34
503.579,0.974166,0.00339245,6,115,0,-502.552,1.90002,0.000211706,15.1476,16.6159,19.3805,21.3357,22.8941,23.9806,23.2015,24.9649,32.2537,30.1028,14,13,13,14,31,22,33,29,35,31
503.559,0.999159,0.00339245,7,143,0,-503.493,1.89981,0.00021171,15.1446,16.6126,19.3768,21.3316,22.8898,23.9761,23.1971,24.9601,32.2478,30.0972,15,14,25,24,22,33,28,30,40,31
502.226,0.641675,0.00339245,1,3,0,-500.954,1.89981,0.000186118,13.719,14.8814,17.0376,18.5398,19.7252,20.5458,19.9579,21.2854,26.6615,25.092,10,10,19,19,9,19,23,21,32,27
503.614,0.974983,0.00339245,2,3,0,-501.956,1.89982,0.000200475,14.5015,15.8292,18.3128,20.0578,21.4425,22.4049,21.7151,23.2748,29.6643,27.7876,12,18,23,21,26,18,14,27,37,24
503.522,0.973814,0.00339245,5,43,0,-503.302,1.8999,0.00021263,15.1999,16.68,19.4683,21.4414,23.0146,24.1117,23.325,25.1057,32.472,30.2973,13,21,21,24,30,22,29,29,32,34
502.293,0.74615,0.00339245,2,7,0,-500.78,1.89988,0.000223886,15.8751,17.5068,20.6013,22.8055,24.5707,25.8054,24.9197,26.9268,35.305,32.82,13,13,12,33,28,29,26,17,31,35
502.483,1,0.00339245,1,1,0,-502.045,1.89988,0.000222652,15.7996,17.4142,20.4739,22.6517,24.395,25.614,24.7396,26.7208,34.9826,32.5334,15,19,15,19,19,19,25,32,42,30
502.203,0.991203,0.00339245,6,111,0,-501.312,1.89955,0.000186581,13.7401,14.9073,17.073,18.5822,19.7734,20.5981,20.0072,21.3414,26.7467,25.1683,7,16,13,18,22,16,21,17,25,24
503.609,0.993505,0.00339245,4,19,0,-502.023,1.89951,0.000205997,14.8096,16.2046,18.8225,20.6678,22.1353,23.1568,22.4245,24.0811,30.8978,28.891,23,18,22,21,26,29,23,26,25,30
503.613,0.862029,0.00339245,2,3,0,-502.586,1.89952,0.000205749,14.7955,16.1874,18.7992,20.6399,22.1036,23.1223,22.392,24.0441,30.8411,28.8403,18,14,15,22,23,15,25,26,41,27
503.383,0.882979,0.00339245,7,175,0,-502.152,1.90038,0.000196968,14.3143,15.601,18.0029,19.6869,21.0215,21.9481,21.284,22.7851,28.9172,27.1187,18,20,22,26,15,23,23,16,31,32
503.62,0.835634,0.00339245,2,3,0,-501.972,1.90037,0.000209192,15.0063,16.4428,19.1437,21.0509,22.5696,23.6277,22.8691,24.5857,31.6674,29.5798,7,19,25,17,21,23,23,19,23,24
503.394,0.855688,0.00339245,6,99,0,-502.196,1.90006,0.000196274,14.2716,15.5497,17.9346,19.6061,20.9304,21.8496,21.1908,22.6798,28.7595,26.9769,12,13,17,15,20,21,28,15,31,22
503.461,0.98155,0.00339245,7,183,0,-500.671,1.89927,0.000206271,14.8218,16.2199,18.844,20.694,22.1653,23.1896,22.4553,24.1165,30.9534,28.9404,14,25,20,18,11,22,18,25,26,29
501.663,0.78249,0.00339245,2,3,0,-501.297,1.89926,0.000184311,13.6161,14.7582,16.8743,18.3471,19.5084,20.312,19.7363,21.0359,26.2915,24.7583,12,18,19,23,22,19,10,21,22,25
503.341,0.996205,0.00339245,7,159,0,-501.604,1.90049,0.000213732,15.2737,16.769,19.5879,21.5839,23.1761,24.2867,23.4903,25.2932,32.7582,30.5534,15,7,24,21,22,20,22,29,27,38
503.341,0.763977,0.00339245,1,3,0,-501.741,1.90049,0.000213732,15.2737,16.769,19.5879,21.5839,23.1761,24.2867,23.4903,25.2932,32.7582,30.5534,15,18,20,32,27,19,21,23,23,31
503.495,0.998702,0.00339245,7,167,0,-502.584,1.90018,0.000197943,14.3655,15.6635,18.0878,19.7885,21.1368,22.0733,21.4021,22.9192,29.1218,27.3019,15,20,22,15,16,21,29,31,24,31
503.37,0.769556,0.00339245,6,75,0,-500.491,1.90081,0.000209039,15.0041,16.4393,19.1374,21.0426,22.5596,23.6163,22.8586,24.5732,31.6454,29.5607,12,22,16,22,27,18,26,28,28,37
503.584,0.934056,0.00339245,6,115,0,-502.279,1.90013,0.000199453,14.4489,15.7648,18.2247,19.952,21.3222,22.2742,21.5918,23.1345,29.4491,27.5952,8,20,12,20,13,20,19,19,29,29
503.543,0.949084,0.00339245,1,3,0,-503.127,1.90013,0.000212233,15.1802,16.6554,19.4341,21.3998,22.9669,24.0596,23.2761,25.0496,32.3839,30.219,9,14,19,26,21,30,14,21,28,36
503.664,0.998102,0.00339245,6,127,0,-503.117,1.90037,0.000207082,14.8847,16.2945,18.9419,20.8091,22.2947,23.3291,22.5875,24.2653,31.175,29.1399,15,17,22,27,34,19,22,16,37,32
503.673,0.894571,0.00339245,2,3,0,-502.902,1.90037,0.000204479,14.7357,16.113,18.6955,20.5142,21.9597,22.9654,22.2444,23.8752,30.5774,28.6056,9,14,19,26,20,24,23,28,32,34
503.243,0.973392,0.00339245,7,139,0,-502.831,1.90077,0.000212537,15.2077,16.6878,19.4762,21.4491,23.0222,24.1191,23.3326,25.113,32.4778,30.3037,12,8,15,27,25,38,31,26,35,30
501.835,0.54291,0.00339245,3,15,0,-497.632,1.90083,0.00022455,15.931,17.5736,20.6899,22.9104,24.6892,25.9337,25.041,27.0641,35.5135,33.0067,18,12,23,16,29,26,25,21,35,22
503.062,0.745986,0.00339245,2,3,0,-500.241,1.90082,0.000196077,14.2716,15.5484,17.9306,19.5999,20.9224,21.8404,21.1824,22.6694,28.7394,26.9598,12,16,18,24,18,14,22,20,30,28
503.218,0.947047,0.00339245,2,3,0,-502.387,1.90084,0.000211973,15.1757,16.6486,19.4225,21.3845,22.9485,24.039,23.257,25.0269,32.3443,30.1847,14,17,26,18,28,22,23,22,29,35
501.123,0.664764,0.00339245,1,3,0,-500.973,1.90084,0.000228348,16.1667,17.8632,21.089,23.3926,25.2408,26.5351,25.6065,27.7117,36.5308,33.9102,20,8,25,18,30,21,37,33,28,42
502.608,1,0.00339245,2,7,0,-501.345,1.90083,0.000191261,14.0086,15.2298,17.5018,19.0894,20.3448,21.215,20.5914,22.0001,27.7289,26.0528,15,13,12,19,24,21,15,23,24,33
501.745,0.833717,0.00339245,1,1,0,-501.674,1.90084,0.000184881,13.6677,14.8178,16.9495,18.4335,19.6041,20.4141,19.8337,21.1439,26.4448,24.898,8,23,20,14,18,12,21,18,29,21
502.531,0.997692,0.00339245,6,95,0,-501.031,1.90052,0.000221378,15.7321,17.3302,20.3563,22.5086,24.2306,25.4343,24.5709,26.5269,34.6753,32.2609,18,23,16,23,25,39,32,25,28,31
503.136,1,0.00339245,1,1,0,-502.623,1.90052,0.000216083,15.4136,16.94,19.8215,21.8646,23.4959,24.6345,23.818,25.667,33.3369,31.0694,18,18,26,23,31,25,18,29,23,12
503.366,0.940567,0.00339245,7,151,0,-501.129,1.89937,0.000211893,15.1487,16.6184,19.3861,21.3437,22.9041,23.992,23.2119,24.9776,32.2775,30.1232,14,16,23,20,15,33,20,28,40,42
503.662,0.991912,0.00339245,7,143,0,-502.994,1.89963,0.000206473,14.8387,16.2398,18.87,20.7244,22.1995,23.2263,22.4901,24.1556,31.0112,28.9925,8,12,11,21,17,13,25,23,30,32
501.227,0.719481,0.00339245,2,3,0,-500.969,1.89964,0.000180581,13.4264,14.5289,16.5671,17.9826,19.0971,19.8675,19.3156,20.5609,25.5822,24.1196,11,11,18,17,24,14,19,30,29,29
501.237,0.987143,0.00339245,2,7,0,-501.097,1.89963,0.000229283,16.2054,17.9133,21.1625,23.4841,25.3474,26.6526,25.7162,27.8394,36.7407,34.0946,17,23,19,30,32,21,18,23,38,29
501.433,1,0.00339245,2,3,0,-500.805,1.89965,0.000181667,13.4829,14.597,16.6579,18.09,19.2182,19.9982,19.4394,20.7005,25.7897,24.3067,18,18,25,12,11,14,17,22,26,35
501.401,0.993471,0.00339245,2,7,0,-501.198,1.89967,0.000228556,16.1607,17.8581,21.0862,23.3918,25.2416,26.5372,25.6077,27.715,36.5443,33.9204,15,23,23,26,28,30,22,32,44,44
503.605,0.99816,0.00339245,1,3,0,-501.703,1.89967,0.00020976,15.0288,16.4716,19.185,21.1019,22.6285,23.6923,22.9295,24.6556,31.7792,29.6787,16,17,14,21,17,20,18,23,36,19
503.644,0.916566,0.00339245,7,175,0,-502.555,1.90031,0.000201926,14.5902,15.9362,18.4561,20.228,21.6349,22.6131,21.9119,23.4975,30.0008,28.0896,17,10,17,32,28,19,22,17,27,19
503.463,0.973638,0.00339245,6,115,0,-503.196,1.9,0.000197258,14.3251,15.6147,18.0225,19.711,21.0492,21.9784,21.3124,22.8178,28.9689,27.1646,16,12,25,25,25,15,23,22,32,28
503.7,0.989339,0.00339245,6,127,0,-503.12,1.90029,0.000206252,14.8357,16.235,18.8613,20.7128,22.1854,23.2105,22.4756,24.1381,30.9805,28.9659,13,15,18,22,27,30,19,30,26,29
503.564,0.999936,0.00339245,7,137,0,-503.539,1.9006,0.00020636,14.8466,16.2476,18.8775,20.7316,22.2063,23.2329,22.4969,24.1619,31.0151,28.9972,15,24,12,24,26,23,25,26,35,32
502.978,0.912266,0.00339245,7,179,0,-501.907,1.89969,0.000192267,14.0471,15.2784,17.5704,19.1731,20.4408,21.3198,20.6899,22.1131,27.9052,26.2098,12,22,21,19,21,17,18,14,32,24
502.912,0.999197,0.00339245,6,83,0,-502.595,1.89947,0.000192615,14.0629,15.2978,17.5972,19.2054,20.4776,21.3599,20.7276,22.156,27.9712,26.2688,14,15,13,16,18,15,16,25,34,24
503.557,0.990269,0.00339245,7,183,0,-501.626,1.90059,0.000207535,14.9139,16.3297,18.9891,20.8653,22.3582,23.3979,22.6525,24.3389,31.2867,29.24,20,20,33,31,10,29,13,22,24,32
503.43,0.967922,0.00339245,7,215,0,-502.89,1.90038,0.000197712,14.3556,15.6511,18.0705,19.7675,21.1128,22.047,21.3774,22.891,29.0778,27.2627,17,8,19,16,13,24,17,25,25,28
502.819,0.874203,0.00339245,7,143,0,-501.481,1.89966,0.000190935,13.9745,15.1906,17.4525,19.0329,20.2823,21.1484,20.5278,21.9297,27.6292,25.9618,12,15,17,22,19,21,24,28,27,30
502.866,1,0.00339245,2,3,0,-502.734,1.89964,0.000219361,15.5963,17.1654,20.1333,22.2416,23.9271,25.1046,24.26,26.173,34.1293,31.7739,18,18,28,21,13,15,21,33,38,28
503.308,1,0.00339245,1,1,0,-502.951,1.89964,0.000214864,15.3277,16.8367,19.6832,21.7001,23.3096,24.4327,23.6273,25.4507,33.0074,30.7745,15,20,25,13,28,18,26,26,45,31
503.699,0.998024,0.00339245,6,91,0,-503.176,1.89978,0.000203835,14.6904,16.059,18.6241,20.4299,21.8647,22.8629,22.1473,23.7657,30.4134,28.4581,16,15,21,22,24,15,20,21,26,39
503.199,0.996025,0.00339245,7,243,0,-501.99,1.90103,0.000202651,14.6416,15.9974,18.5367,20.3231,21.7419,22.7286,22.0213,23.6208,30.1847,28.255,17,17,22,15,22,31,23,27,22,28
503.31,0.976739,0.00339245,7,207,0,-501.526,1.89942,0.00019771,14.3418,15.636,18.053,19.7484,21.0924,22.0257,21.3567,22.8688,29.0496,27.2363,19,15,19,22,18,22,28,18,33,26
499.7,0.614207,0.00339245,2,3,0,-498.57,1.89942,0.000173961,13.0846,14.118,16.0214,17.338,18.3721,19.0855,18.5745,19.7269,24.3486,23.0062,18,12,19,18,15,21,13,19,24,16
500.83,0.76788,0.00339245,5,39,0,-494.665,1.89901,0.000229287,16.1957,17.9026,21.1499,23.4702,25.3324,26.6369,25.701,27.823,36.7192,34.0746,14,19,17,24,39,27,20,28,28,33
503.414,0.9999,0.00339245,5,39,0,-500.874,1.89922,0.000204418,14.7153,16.0903,18.6683,20.4838,21.9267,22.9306,22.2109,23.8388,30.5285,28.5604,11,15,16,18,29,20,31,31,31,27
503.24,0.959597,0.00339245,2,3,0,-503.153,1.89922,0.000198906,14.4053,15.7135,18.1582,19.8743,21.2352,22.1807,21.503,23.035,29.303,27.4632,12,11,27,16,25,21,30,17,31,21
500.912,0.521762,0.00339245,2,3,0,-499.217,1.89922,0.000229734,16.227,17.9407,21.2019,23.5327,25.4036,26.7144,25.7739,27.9063,36.849,34.1901,21,22,25,19,36,17,31,27,26,24
503.407,0.978886,0.00339245,2,3,0,-500.562,1.8992,0.000206412,14.8289,16.2286,18.8561,20.7086,22.1821,23.2078,22.4724,24.1361,30.9839,28.9675,22,14,17,20,22,23,28,23,28,32
503.176,0.940911,0.00339245,6,111,0,-502.389,1.89974,0.000216718,15.4393,16.973,19.8694,21.9237,23.5644,24.7097,23.8883,25.7484,33.4684,31.1855,11,22,19,15,18,23,24,20,36,28
503.136,0.999022,0.00339245,7,191,0,-502.005,1.901,0.000210709,15.1041,16.561,19.3025,21.2402,22.7841,23.8601,23.0886,24.8347,32.0469,29.9195,13,25,16,24,25,18,24,25,29,36
502.739,0.999998,0.00339245,6,79,0,-502.451,1.90143,0.000204878,14.7741,16.1579,18.753,20.581,22.0341,23.0453,22.3204,23.96,30.7008,28.7173,15,15,15,15,26,27,26,28,33,29
502.436,0.999959,0.00339245,6,79,0,-502.284,1.90163,0.000205281,14.8001,16.1891,18.7948,20.6306,22.0902,23.106,22.3778,24.025,30.7991,28.8054,15,10,13,13,31,34,30,33,29,29
502.553,0.959466,0.00339245,6,75,0,-501.638,1.90134,0.000213927,15.2983,16.7974,19.6239,21.6255,23.2223,24.3361,23.5373,25.3456,32.8338,30.622,11,11,17,26,20,22,19,31,32,24
502.625,0.939444,0.00339245,2,3,0,-501.819,1.90132,0.000197251,14.3436,15.6348,18.0456,19.7361,21.076,22.0064,21.3396,22.8468,29.0055,27.199,13,15,25,20,20,24,22,17,36,22
502.485,0.989957,0.00339245,2,3,0,-502.445,1.90132,0.000195334,14.2378,15.5065,17.8726,19.53,20.8426,21.7535,21.1006,22.576,28.5953,26.8312,13,9,25,28,21,16,26,12,23,32
502.469,0.996749,0.00339245,1,1,0,-502.381,1.90132,0.00019515,14.2277,15.4942,17.856,19.5102,20.8202,21.7293,21.0778,22.5501,28.5561,26.796,17,14,19,25,26,22,31,20,32,26
501.637,0.921529,0.00339245,2,7,0,-501.574,1.90133,0.000222359,15.8046,17.4175,20.4734,22.6482,24.3888,25.6058,24.7329,26.7108,34.9571,32.5128,13,18,17,23,26,21,14,22,35,30
502.584,0.999595,0.00339245,4,27,0,-501.506,1.90127,0.000214781,15.3477,16.858,19.7069,21.7254,23.3362,24.46,23.6541,25.4789,33.0405,30.8062,19,13,20,32,28,15,16,25,24,26
502.881,0.955499,0.00339245,1,3,0,-502.263,1.90126,0.000200921,14.5475,15.8826,18.3805,20.136,21.5293,22.4978,21.8036,23.3733,29.8059,27.9162,10,21,16,23,33,24,24,27,24,32
501.893,0.849365,0.00339245,2,3,0,-501.421,1.90127,0.000189015,13.8937,15.0901,17.3129,18.8642,20.0897,20.9388,20.3304,21.7044,27.2819,25.6515,10,14,17,16,9,26,24,34,28,19
502.609,0.782606,0.00339245,2,3,0,-500.643,1.90128,0.000214274,15.3178,16.8215,19.657,21.6654,23.2677,24.3856,23.584,25.3989,32.9166,30.6958,13,17,20,16,29,20,18,20,29,25
502.748,0.999279,0.00339245,6,67,0,-502.262,1.90118,0.000196498,14.2999,15.5821,17.9749,19.6521,20.9811,21.9037,21.2424,22.7369,28.8396,27.0501,13,8,15,21,24,21,18,28,34,28
501.905,0.935958,0.00339245,2,3,0,-501.829,1.90117,0.000188218,13.8496,15.037,17.2419,18.7801,19.9948,20.8362,20.2333,21.5948,27.118,25.5041,12,22,17,25,24,22,20,20,34,24
503.274,0.99902,0.00339245,7,195,0,-501.534,1.89982,0.000195025,14.1995,15.4627,17.8181,19.4677,20.7739,21.6804,21.0307,22.4988,28.4869,26.7321,11,19,14,13,32,15,20,30,35,31
503.27,0.999394,0.00339245,2,7,0,-503.269,1.89982,0.000215894,15.3915,16.9144,19.7888,21.8267,23.4537,24.5892,23.7748,25.6188,33.2668,31.0059,20,12,16,19,25,25,23,26,26,29
503.226,0.999996,0.00339245,7,211,0,-502.877,1.90081,0.00021225,15.1915,16.668,19.449,21.4164,22.9849,24.0785,23.2943,25.0694,32.4101,30.2433,15,21,17,18,21,17,20,33,38,28
503.559,0.999965,0.00339245,7,231,0,-502.865,1.89989,0.000199035,14.4221,15.7326,18.1821,19.9015,21.2653,22.2127,21.5336,23.0688,29.3506,27.5067,6,19,16,16,21,24,26,23,30,39
503.03,0.993092,0.00339245,7,247,0,-502.758,1.89898,0.000212078,15.1536,16.6251,19.3965,21.357,22.9198,24.0094,23.2281,24.9966,32.3093,30.151,16,22,19,15,18,18,15,26,37,25
503.164,0.987531,0.00339245,2,3,0,-502.903,1.89897,0.000208445,14.9423,16.3673,19.0454,20.9358,22.4406,23.4888,22.7373,24.4377,31.4483,29.3823,13,12,20,20,24,28,24,20,34,23
503.727,0.999387,0.00339245,7,159,0,-503.057,1.89994,0.000207037,14.8756,16.2843,18.9294,20.7949,22.2792,23.3126,22.5717,24.2479,31.151,29.1179,7,14,14,23,15,15,19,19,39,29
502.742,0.959365,0.00339245,7,231,0,-501.515,1.89867,0.00020094,14.5109,15.8428,18.3347,20.086,21.476,22.4422,21.7496,23.3155,29.733,27.8477,16,13,19,26,19,22,22,14,29,23
502.909,0.901965,0.00339245,5,43,0,-501.76,1.89878,0.000209868,15.0218,16.4647,19.1785,21.0957,22.6227,23.6868,22.9238,24.6504,31.7767,29.6753,16,17,18,24,20,17,25,23,37,25
